,block_tract,points,Population,Area,AllRaces,Black,Households,NonfamilyHouseholds,RelNonrel,Nonrelatives,AllRaceCounts,MixedRace,OccupiedHousing,RentedHouseholds
0,0470179.001,"[[-73.971223, 40.685021], [-73.969062, 40.684157], [-73.96866399999999, 40.682], [-73.97064, 40.682414], [-73.971223, 40.685021]]",1451,         43328,1499,1251,1451,279,602,57,1451,45,602,583
1,0470181.002,"[[-73.973126, 40.689622], [-73.972687, 40.687415], [-73.972398, 40.685953999999995], [-73.973274, 40.685842], [-73.97337399999999, 40.685885], [-73.973648, 40.687303], [-73.974109, 40.689662999999996], [-73.973126, 40.689622]]",887,         34541,919,264,887,450,486,106,887,28,486,373
2,0470185.012,"[[-73.97426399999999, 40.695100000000004], [-73.975048, 40.695080999999995], [-73.97506299999999, 40.69508], [-73.976188, 40.695098], [-73.976351, 40.695916], [-73.976407, 40.696191999999996], [-73.973457, 40.696079999999995], [-73.97343099999999, 40.695812], [-73.973309, 40.695209999999996], [-73.97426399999999, 40.695100000000004]]",1209,         27882,1248,849,1209,178,467,22,1209,36,467,460
3,0470191.001,"[[-73.96405399999999, 40.693628], [-73.96444799999999, 40.695595], [-73.96444799999999, 40.695702], [-73.964551, 40.696107], [-73.962839, 40.698039], [-73.962294, 40.698125999999995], [-73.961051, 40.698326], [-73.96015799999999, 40.694117], [-73.96109299999999, 40.694010999999996], [-73.962211, 40.69386], [-73.963127, 40.693733], [-73.96405399999999, 40.693628]]",735,        134169,770,149,735,232,257,76,735,32,257,224
4,0470193.002,"[[-73.965188, 40.689782], [-73.962392, 40.690106], [-73.960293, 40.690346], [-73.96000599999999, 40.688880999999995], [-73.962836, 40.688555], [-73.96481, 40.688325999999996], [-73.965188, 40.689782]]",1757,         68271,1824,1531,1757,635,1015,68,1757,58,1015,486
5,0470195.002,"[[-73.96711499999999, 40.689561], [-73.967531, 40.691643], [-73.967844, 40.69323], [-73.966881, 40.693341], [-73.966566, 40.691756], [-73.966135, 40.689673], [-73.96711499999999, 40.689561]]",795,         34138,842,270,795,358,386,100,795,43,386,300
6,0470197.001,"[[-73.965822, 40.688209], [-73.966821, 40.688088], [-73.96711499999999, 40.689561], [-73.966135, 40.689673], [-73.965188, 40.689782], [-73.96481, 40.688325999999996], [-73.965822, 40.688209]]",391,         27762,418,112,391,187,202,49,391,27,202,156
7,0470199.002,"[[-73.968054, 40.684205], [-73.967056, 40.684318999999995], [-73.965082, 40.684546], [-73.964779, 40.68304], [-73.96688999999999, 40.683482999999995], [-73.96795999999999, 40.683726], [-73.96892199999999, 40.684101999999996], [-73.968054, 40.684205]]",707,         30537,748,358,707,339,356,94,707,35,356,334
8,0470201.003,"[[-73.964033, 40.684667999999995], [-73.963072, 40.684779999999996], [-73.962611, 40.682587], [-73.963664, 40.682807], [-73.964779, 40.68304], [-73.965082, 40.684546], [-73.964033, 40.684667999999995]]",995,         35876,1049,447,995,507,483,153,995,46,483,377
9,0470227.003,"[[-73.959595, 40.681953], [-73.958586, 40.681743], [-73.958246, 40.679984999999995], [-73.958292, 40.679831], [-73.96131199999999, 40.680456], [-73.961424, 40.681433999999996], [-73.96161099999999, 40.682375], [-73.959595, 40.681953]]",757,         52909,786,581,757,194,306,52,757,28,306,270
10,0470001.002,"[[-73.99600099999999, 40.699007], [-73.995379, 40.700309], [-73.993672, 40.699836], [-73.994292, 40.698535], [-73.995145, 40.698774], [-73.99600099999999, 40.699007]]",939,         23574,948,79,939,176,266,27,939,9,266,162
11,0470003.013,"[[-73.995547, 40.695892], [-73.99585499999999, 40.695221], [-73.996197, 40.694507], [-73.997699, 40.694983], [-73.997078, 40.696311], [-73.99641299999999, 40.696131], [-73.995547, 40.695892]]",889,         21993,920,29,889,389,494,69,889,28,494,258
12,0470005.011,"[[-73.99532599999999, 40.696377999999996], [-73.99460499999999, 40.697888], [-73.994292, 40.698535], [-73.99271, 40.698097], [-73.99302, 40.69746], [-73.993785, 40.69587], [-73.99532599999999, 40.696377999999996]]",2417,         36793,2526,285,2417,685,853,93,2417,90,853,356
13,0470005.022,"[[-73.992744, 40.693605], [-73.99310299999999, 40.692845999999996], [-73.99508, 40.693146999999996], [-73.994619, 40.69412], [-73.994298, 40.694792], [-73.993978, 40.695463], [-73.99307999999999, 40.695217], [-73.99210000000001, 40.694947], [-73.992744, 40.693605]]",1128,         43981,1161,40,1128,605,683,123,1128,32,683,473
14,0470007.003,"[[-73.993438, 40.692153999999995], [-73.993736, 40.691534999999995], [-73.994361, 40.690239], [-73.996233, 40.690757999999995], [-73.995914, 40.691416], [-73.99508, 40.693146999999996], [-73.99310299999999, 40.692845999999996], [-73.993438, 40.692153999999995]]",1238,         49705,1280,39,1238,473,642,91,1238,41,642,407
15,0470013.002,"[[-73.986813, 40.699956], [-73.986864, 40.69922], [-73.98693999999999, 40.698781], [-73.98868399999999, 40.700699], [-73.986794, 40.700626], [-73.986813, 40.699956]]",711,         22918,726,151,711,0,0,0,711,12,0,0
16,0470015.002,"[[-73.980983, 40.693556], [-73.982512, 40.693614], [-73.98245299999999, 40.694796], [-73.982235, 40.697505], [-73.980515, 40.697437], [-73.980632, 40.696346], [-73.98037099999999, 40.696262999999995], [-73.980356, 40.696177999999996], [-73.980139, 40.694683], [-73.979168, 40.693489], [-73.980983, 40.693556]]",1494,         81605,1566,907,1494,152,542,36,1494,64,542,541
17,0470023.001,"[[-73.986794, 40.700626], [-73.98582499999999, 40.700598], [-73.98285, 40.701359], [-73.98293199999999, 40.699771999999996], [-73.983749, 40.699797], [-73.984776, 40.699853999999995], [-73.986532, 40.699923999999996], [-73.986813, 40.699956], [-73.986794, 40.700626]]",1555,         41784,1629,789,1555,168,535,63,1555,70,535,467
18,0470029.012,"[[-73.976407, 40.696191999999996], [-73.976351, 40.695916], [-73.976188, 40.695098], [-73.975987, 40.694089], [-73.975848, 40.693360999999996], [-73.97782699999999, 40.693438], [-73.978094, 40.694623], [-73.978343, 40.696225999999996], [-73.978351, 40.696276], [-73.978376, 40.696355], [-73.977375, 40.696242999999996], [-73.976407, 40.696191999999996]]",1022,         52500,1085,724,1022,85,225,13,1022,56,225,225
19,0470031.001,"[[-73.982512, 40.693614], [-73.980983, 40.693556], [-73.979168, 40.693489], [-73.97782699999999, 40.693438], [-73.97754499999999, 40.691896], [-73.97894699999999, 40.691921], [-73.981791, 40.692025], [-73.981759, 40.692955], [-73.98254, 40.693002], [-73.982512, 40.693614]]",1800,         64117,1928,974,1800,535,803,74,1800,109,803,257
20,0470033.002,"[[-73.976592, 40.687183999999995], [-73.976545, 40.686994], [-73.97936299999999, 40.686682], [-73.98092799999999, 40.688902999999996], [-73.982098, 40.689358], [-73.982957, 40.689699], [-73.98371999999999, 40.690007], [-73.98313399999999, 40.690003], [-73.981476, 40.689931], [-73.978624, 40.689831], [-73.977098, 40.689772999999995], [-73.976592, 40.687183999999995]]",1499,        115547,1575,481,1499,697,757,186,1499,68,757,591
21,0470037.001,"[[-73.98181699999999, 40.687329999999996], [-73.983988, 40.688175], [-73.986155, 40.689018], [-73.98973699999999, 40.69036], [-73.989328, 40.691002], [-73.98896599999999, 40.692099], [-73.987348, 40.691458], [-73.98633099999999, 40.69105], [-73.98536299999999, 40.690667], [-73.98371999999999, 40.690007], [-73.982957, 40.689699], [-73.982098, 40.689358], [-73.98092799999999, 40.688902999999996], [-73.97936299999999, 40.686682], [-73.979812, 40.686645], [-73.98181699999999, 40.687329999999996]]",390,        167607,447,90,390,149,157,26,390,53,157,154
22,0470039.001,"[[-73.982232, 40.686721], [-73.98181699999999, 40.687329999999996], [-73.979812, 40.686645], [-73.97936299999999, 40.686682], [-73.97908799999999, 40.686285], [-73.978026, 40.684864], [-73.978337, 40.684394999999995], [-73.980702, 40.685324], [-73.982661, 40.686085999999996], [-73.982232, 40.686721]]",1162,         58756,1254,299,1162,380,457,100,1162,85,457,297
23,0470039.003,"[[-73.978337, 40.684394999999995], [-73.978743, 40.68376], [-73.979165, 40.683125], [-73.97960499999999, 40.682489], [-73.981993, 40.683417999999996], [-73.981562, 40.684053], [-73.981133, 40.684689], [-73.980702, 40.685324], [-73.978337, 40.684394999999995]]",459,         53879,494,74,459,237,227,64,459,31,227,177
24,0470041.001,"[[-73.982232, 40.686721], [-73.982661, 40.686085999999996], [-73.98482899999999, 40.68693], [-73.98700000000001, 40.687773], [-73.986155, 40.689018], [-73.983988, 40.688175], [-73.98181699999999, 40.687329999999996], [-73.982232, 40.686721]]",1562,         64022,1630,267,1562,629,736,166,1562,62,736,599
25,0470043.001,"[[-73.990648, 40.68913], [-73.990166, 40.689729], [-73.988722, 40.689246], [-73.98916799999999, 40.688615], [-73.990648, 40.68913]]",8,         10613,8,5,8,0,0,0,8,0,0,0
26,0470043.003,"[[-73.98916799999999, 40.688615], [-73.98700000000001, 40.687773], [-73.988289, 40.685869], [-73.99046799999999, 40.686727999999995], [-73.98916799999999, 40.688615]]",918,         49141,951,102,918,407,415,130,918,30,415,319
27,0470045.001,"[[-73.993005, 40.688364], [-73.995001, 40.688915], [-73.99687399999999, 40.689433], [-73.99654799999999, 40.690104], [-73.996233, 40.690757999999995], [-73.994361, 40.690239], [-73.992364, 40.68969], [-73.99268599999999, 40.689032999999995], [-73.993005, 40.688364]]",1151,         54501,1175,44,1151,502,601,129,1151,24,601,391
28,0470047.001,"[[-74.001003, 40.68535], [-74.002364, 40.685736999999996], [-74.004504, 40.686301], [-74.004853, 40.685668], [-74.00549699999999, 40.685846999999995], [-74.007735, 40.686037], [-74.008117, 40.686614999999996], [-74.003946, 40.689046999999995], [-74.001881, 40.692476], [-74.000495, 40.691938], [-73.997793, 40.691188], [-73.998742, 40.689177], [-73.99907, 40.688497999999996], [-73.999378, 40.687853], [-73.999696, 40.687197999999995], [-74.000642, 40.685247], [-74.000891, 40.685300999999995], [-74.001003, 40.68535]]",1445,        330370,1566,259,1445,440,657,103,1445,101,657,456
29,0470129.013,"[[-73.981324, 40.679952], [-73.98089399999999, 40.680586999999996], [-73.980463, 40.681221], [-73.977886, 40.680217], [-73.978676, 40.679047], [-73.97955999999999, 40.679286999999995], [-73.981324, 40.679952]]",517,         38072,554,101,517,249,246,83,517,33,246,177
30,0470161.001,"[[-73.97377999999999, 40.683060999999995], [-73.97174199999999, 40.682646], [-73.97064, 40.682414], [-73.970852, 40.681619999999995], [-73.971394, 40.680082999999996], [-73.974504, 40.680733], [-73.973952, 40.682280999999996], [-73.97377999999999, 40.683060999999995]]",976,         72716,1033,219,976,306,422,102,976,50,422,233
31,0470281.002,"[[-73.936905, 40.692288], [-73.936758, 40.691556], [-73.939681, 40.691219], [-73.939971, 40.692682999999995], [-73.937049, 40.693021], [-73.936905, 40.692288]]",1311,         41083,1345,1027,1311,249,519,67,1311,32,519,472
32,0470281.003,"[[-73.940265, 40.694148], [-73.940118, 40.693416], [-73.939971, 40.692682999999995], [-73.939681, 40.691219], [-73.942516, 40.690892], [-73.942662, 40.691624], [-73.942807, 40.692358], [-73.942951, 40.693090999999995], [-73.9431, 40.693822999999995], [-73.940265, 40.694148]]",1108,         79750,1144,611,1108,225,423,49,1108,32,423,405
33,0470283.001,"[[-73.940555, 40.695616], [-73.943388, 40.695288999999995], [-73.94352599999999, 40.696031], [-73.940705, 40.696354], [-73.937792, 40.69669], [-73.937631, 40.695951], [-73.940555, 40.695616]]",1413,         40795,1472,829,1413,269,467,73,1413,50,467,446
34,0470283.003,"[[-73.940411, 40.694880999999995], [-73.937484, 40.695219], [-73.937342, 40.694485], [-73.940265, 40.694148], [-73.9431, 40.693822999999995], [-73.943243, 40.694558], [-73.940411, 40.694880999999995]]",1329,         40554,1391,908,1329,164,446,64,1329,59,446,354
35,0470287.002,"[[-73.931929, 40.695115], [-73.934417, 40.694821], [-73.937342, 40.694485], [-73.937484, 40.695219], [-73.934558, 40.695554], [-73.933118, 40.695791], [-73.931929, 40.695115]]",550,         35204,581,139,550,171,171,71,550,29,171,128
36,0470289.002,"[[-73.93383299999999, 40.691893], [-73.936758, 40.691556], [-73.936905, 40.692288], [-73.933979, 40.692623999999995], [-73.93105299999999, 40.692961], [-73.93090699999999, 40.692228], [-73.93383299999999, 40.691893]]",946,         41114,962,698,946,163,335,59,946,14,335,275
37,0470293.002,"[[-73.936027, 40.687892], [-73.93310199999999, 40.688232], [-73.93018, 40.688565], [-73.930035, 40.687833], [-73.932958, 40.687495999999996], [-73.935879, 40.68716], [-73.936027, 40.687892]]",872,         41193,899,755,872,205,374,27,872,26,374,357
38,0470305.001,"[[-73.959124, 40.677513999999995], [-73.962229, 40.678166], [-73.961957, 40.678934], [-73.96168, 40.679702], [-73.96131199999999, 40.680456], [-73.958292, 40.679831], [-73.95602199999999, 40.679359], [-73.95528999999999, 40.679202], [-73.955167, 40.678571], [-73.955195, 40.678343], [-73.95547499999999, 40.677575999999995], [-73.955749, 40.676807], [-73.956833, 40.677034], [-73.959124, 40.677513999999995]]",839,        149935,906,379,839,251,316,76,839,44,316,291
39,0470311.001,"[[-73.935857, 40.677611999999996], [-73.935923, 40.676894999999995], [-73.935997, 40.676120999999995], [-73.936078, 40.675335], [-73.938841, 40.675492999999996], [-73.938768, 40.676272], [-73.938695, 40.67705], [-73.938609, 40.677769999999995], [-73.937911, 40.677735999999996], [-73.935857, 40.677611999999996]]",882,         59703,898,739,882,138,302,50,882,15,302,258
40,0470313.001,"[[-73.941463, 40.6772], [-73.941535, 40.676421], [-73.94430299999999, 40.676572], [-73.94422999999999, 40.677351], [-73.944149, 40.678239], [-73.94138099999999, 40.678073], [-73.941463, 40.6772]]",1070,         43219,1126,942,1070,282,444,76,1070,53,444,379
41,0470227.004,"[[-73.958586, 40.681743], [-73.959595, 40.681953], [-73.96161099999999, 40.682375], [-73.961671, 40.682691], [-73.960718, 40.682801999999995], [-73.959785, 40.682908999999995], [-73.95884099999999, 40.683018], [-73.95611199999999, 40.683333], [-73.955666, 40.681137], [-73.958586, 40.681743]]",942,         67189,969,693,942,338,386,95,942,25,386,309
42,0470229.001,"[[-73.956699, 40.686263], [-73.956841, 40.686996], [-73.954684, 40.687245], [-73.954538, 40.686512], [-73.954393, 40.68578], [-73.95655, 40.68553], [-73.956699, 40.686263]]",586,         30382,612,421,586,212,273,57,586,22,273,229
43,0470229.002,"[[-73.954101, 40.684312999999996], [-73.953954, 40.683581], [-73.95611199999999, 40.683333], [-73.956257, 40.684066], [-73.95655, 40.68553], [-73.954393, 40.68578], [-73.954246, 40.685047], [-73.954101, 40.684312999999996]]",935,         45527,983,624,935,348,379,96,935,46,379,273
44,0470229.003,"[[-73.959423, 40.685950999999996], [-73.95956799999999, 40.686682999999995], [-73.956841, 40.686996], [-73.956699, 40.686263], [-73.95655, 40.68553], [-73.959276, 40.685217], [-73.959423, 40.685950999999996]]",655,         38359,678,463,655,228,288,57,655,21,288,228
45,0470229.004,"[[-73.95655, 40.68553], [-73.956257, 40.684066], [-73.95611199999999, 40.683333], [-73.95884099999999, 40.683018], [-73.959276, 40.685217], [-73.95655, 40.68553]]",1219,         57564,1272,779,1219,526,551,140,1219,47,551,446
46,0470231.001,"[[-73.96000599999999, 40.688880999999995], [-73.959859, 40.688148], [-73.95971399999999, 40.687416], [-73.962547, 40.687089], [-73.962694, 40.687819], [-73.962836, 40.688555], [-73.96000599999999, 40.688880999999995]]",1097,         39857,1176,582,1097,561,553,145,1097,67,553,474
47,0470241.002,"[[-73.951757, 40.69133], [-73.951612, 40.690597], [-73.951464, 40.689864], [-73.955122, 40.689443999999995], [-73.95541, 40.690908], [-73.951757, 40.69133]]",909,         51407,940,548,909,332,367,81,909,29,367,322
48,0470243.001,"[[-73.951464, 40.689864], [-73.95117499999999, 40.6884], [-73.954829, 40.687977], [-73.955122, 40.689443999999995], [-73.951464, 40.689864]]",1229,         51447,1275,863,1229,482,589,141,1229,39,589,478
49,0470245.001,"[[-73.953954, 40.683581], [-73.954101, 40.684312999999996], [-73.954246, 40.685047], [-73.95058999999999, 40.685466999999996], [-73.950446, 40.684734999999996], [-73.950299, 40.684000999999995], [-73.953954, 40.683581]]",963,         51455,1008,860,963,258,386,88,963,39,386,260
50,0470245.004,"[[-73.949557, 40.680389999999996], [-73.95337099999999, 40.680641], [-73.953516, 40.681383], [-73.949861, 40.681804], [-73.949715, 40.68107], [-73.949557, 40.680389999999996]]",778,         38289,816,616,778,214,330,56,778,36,330,290
51,0470247.001,"[[-73.949557, 40.680389999999996], [-73.946749, 40.68024], [-73.946274, 40.680212999999995], [-73.943973, 40.680088], [-73.944149, 40.678239], [-73.946911, 40.678391999999995], [-73.949679, 40.678543], [-73.949585, 40.679635999999995], [-73.949557, 40.680389999999996]]",1314,         96636,1366,1100,1314,294,521,85,1314,48,521,468
52,0470249.003,"[[-73.94658, 40.682181], [-73.946437, 40.681449], [-73.949715, 40.68107], [-73.949861, 40.681804], [-73.950009, 40.682536999999996], [-73.946727, 40.682914], [-73.94658, 40.682181]]",1107,         46121,1138,840,1107,422,546,93,1107,25,546,445
