,lat,lng,price,htype,comm
506,41.91925,-87.64819,810000.0,Condo,Lincoln Park
507,41.913696,-87.64265,615000.0,Condo,Lincoln Park
508,41.971973,-87.67313,235000.0,Condo,Ravenswood
509,41.94508,-87.83598,125000.0,Condo,Dunning
510,41.95419,-87.748055,142000.0,Condo,Portage Park
511,41.913166,-87.63554,298000.0,Condo,Lincoln Park
512,41.881485,-87.62567,727000.0,Condo,Loop
513,41.90013,-87.673836,384000.0,Condo,Wicker Park
514,41.921097,-87.6386,1280000.0,Townhouse,Lincoln Park
515,41.905304,-87.629654,695000.0,Condo,Near North Side
516,42.017105,-87.674126,86000.0,Condo,Rogers Park
517,41.905323,-87.63693,255000.0,Condo,Near North Side
518,41.895348,-87.62721,772000.0,Condo,Near North Side
519,41.89892,-87.65831,435000.0,Townhouse,Goose Island
520,41.917133,-87.636055,973000.0,Townhouse,Lincoln Park
521,41.872494,-87.632835,193000.0,Condo,Loop
522,41.859287,-87.64698,255000.0,Condo,Pilsen
523,41.93081,-87.64001,310000.0,Condo,Lincoln Park
524,41.960552,-87.68839,425000.0,Condo,Ravenswood
525,41.942963,-87.650116,440000.0,Condo,
526,41.964443,-87.83837,133500.0,Condo,O'Hare
527,41.972233,-87.678215,169500.0,Condo,Ravenswood
528,41.86328,-87.62064,550000.0,Condo,Near South Side
529,41.92882,-87.703865,372000.0,Condo,Logan Square
530,41.972057,-87.696686,235000.0,Condo,Ravenswood
531,41.977882,-87.70212,160000.0,Condo,Lincoln Square
532,41.91937,-87.70677,345000.0,Condo,Logan Square
533,41.9333,-87.63858,442000.0,Condo,
534,41.878345,-87.64208,182500.0,Condo,
535,41.912354,-87.68434,437500.0,Condo,Wicker Park
536,41.95634,-87.65359,268000.0,Condo,Uptown
537,41.891792,-87.636696,438000.0,Condo,Near North Side
538,41.92015,-87.65137,1880000.0,Townhouse,DePaul
539,41.942596,-87.672676,349000.0,Condo,
540,41.91265,-87.66987,317000.0,Condo,Wicker Park
541,41.769527,-87.58738,95000.0,Condo,South Shore
542,42.018093,-87.68861,238000.0,Condo,West Rogers Park
543,41.929882,-87.63962,255000.0,Condo,Lincoln Park
544,41.97962,-87.67179,249000.0,Condo,Edgewater
545,41.94348,-87.680374,623000.0,Condo,Roscoe Village
546,41.886562,-87.62159,305000.0,Condo,Loop
547,41.877457,-87.6469,240000.0,Condo,Greektown
548,41.953304,-87.64557,199000.0,Condo,
549,41.97962,-87.67179,308000.0,Condo,Edgewater
550,41.89539,-87.69442,360000.0,Condo,West Town
551,41.906437,-87.62837,256500.0,Condo,Near North Side
552,41.880875,-87.62808,180000.0,Condo,Loop
553,41.977173,-87.68159,376500.0,Condo,Lincoln Square
554,41.959473,-87.678474,283000.0,Condo,North Center
555,41.980312,-87.65444,434000.0,Condo,Edgewater
556,41.931206,-87.64244,105000.0,Condo,Lincoln Park
557,41.992268,-87.72837,169000.0,Townhouse,North Park
558,41.901314,-87.66447,357500.0,Condo,Goose Island
559,42.009556,-87.704994,57000.0,Condo,West Rogers Park
560,41.962406,-87.665306,191500.0,Condo,Ravenswood
561,41.892258,-87.62158,245000.0,Condo,Near North Side
562,41.9186,-87.65615,1007500.0,Condo,DePaul
563,41.949615,-87.645775,350000.0,Condo,
564,41.918762,-87.64005,810000.0,Condo,Lincoln Park
565,41.969448,-87.68216,317500.0,Condo,Ravenswood
566,41.954517,-87.67553,425000.0,Condo,North Center
567,41.91695,-87.785576,135000.0,Townhouse,Belmont Central
568,41.978615,-87.67534,305000.0,Condo,Lincoln Square
569,41.980312,-87.65444,113500.0,Condo,Edgewater
570,41.874756,-87.630356,375000.0,Condo,Loop
571,41.9662,-87.66823,412000.0,Condo,Ravenswood
572,41.895348,-87.62721,1215000.0,Condo,Near North Side
573,41.943882,-87.64127,166000.0,Condo,
574,41.965557,-87.66345,201000.0,Condo,Uptown
575,41.956825,-87.731384,118500.0,Condo,Irving Park
576,41.89781,-87.634926,412000.0,Condo,Near North Side
577,41.911774,-87.64375,630000.0,Townhouse,Lincoln Park
578,41.87294,-87.62887,160500.0,Condo,Loop
579,41.98604,-87.6546,90500.0,Condo,Edgewater
580,41.91925,-87.64819,770000.0,Condo,Lincoln Park
581,41.910095,-87.66606,517500.0,Condo,Goose Island
582,41.932053,-87.65769,477500.0,Condo,DePaul
583,41.902843,-87.68049,520000.0,Condo,Wicker Park
584,41.775253,-87.790596,79000.0,Condo,Clearing
585,41.870346,-87.62935,420000.0,Condo,Loop
586,41.96443,-87.66732,325000.0,Condo,Ravenswood
587,41.997074,-87.67593,115000.0,Condo,West Rogers Park
588,41.955853,-87.6501,277500.0,Condo,Uptown
589,41.888348,-87.62881,242000.0,Condo,Near North Side
590,41.9094,-87.67541,430000.0,Condo,Wicker Park
591,41.992725,-87.65497,98000.0,Condo,Edgewater
592,41.939472,-87.67159,695000.0,Townhouse,
593,41.936275,-87.64106,169000.0,Condo,
594,41.881504,-87.76995,46500.0,Condo,Austin
595,41.914566,-87.69104,385000.0,Condo,Bucktown
596,41.874725,-87.68579,81000.0,Condo,Tri-Taylor
597,41.90529,-87.63349,178500.0,Condo,Near North Side
598,41.865593,-87.628,455000.0,Townhouse,Near South Side
599,41.927788,-87.65672,405000.0,Condo,DePaul
600,41.968147,-87.66237,280000.0,Condo,Uptown
601,41.871593,-87.62642,210000.0,Condo,Loop
602,41.940243,-87.73971,165000.0,Townhouse,Irving Park
603,41.80977,-87.60065,113000.0,Condo,Kenwood
604,41.895355,-87.62495,750000.0,Condo,Near North Side
605,41.894505,-87.62713,1350000.0,Condo,Near North Side
606,41.98604,-87.6546,140000.0,Condo,Edgewater
607,41.77794,-87.795494,115000.0,Condo,Clearing
608,41.884,-87.645035,276000.0,Condo,
609,41.931927,-87.6455,747500.0,Condo,Lincoln Park
610,41.929726,-87.66311,455000.0,Condo,DePaul
611,41.793274,-87.73313,65000.0,Condo,West Elsdon
612,41.902687,-87.62516,690000.0,Condo,Near North Side
613,41.989025,-87.67106,269000.0,Condo,Edgewater
614,41.89515,-87.642876,462500.0,Condo,Near North Side
615,41.949615,-87.645775,230000.0,Condo,
616,41.795677,-87.59152,35000.0,Condo,Hyde Park
617,41.97861,-87.73764,328000.0,Condo,North Park
618,41.900906,-87.66559,420000.0,Condo,Wicker Park
619,41.98618,-87.65849,360000.0,Condo,Edgewater
620,41.976276,-87.844345,120500.0,Condo,O'Hare
621,41.946682,-87.67106,325000.0,Condo,
622,41.814594,-87.61532,356500.0,Townhouse,Grand Boulevard
623,42.01723,-87.679436,60000.0,Condo,Rogers Park
624,41.795677,-87.59152,60000.0,Condo,Hyde Park
625,41.793274,-87.733505,65000.0,Condo,West Elsdon
626,41.946167,-87.65221,365000.0,Condo,Lakeview
627,41.874878,-87.64168,195000.0,Condo,University Village / Little Italy
628,41.916824,-87.67724,385000.0,Condo,Bucktown
629,41.895256,-87.63088,269000.0,Condo,Near North Side
630,42.00737,-87.708046,73500.0,Condo,West Rogers Park
631,41.887062,-87.61969,780000.0,Condo,Loop
632,41.972916,-87.651634,68000.0,Condo,Uptown
633,41.889706,-87.66104,288000.0,Condo,Goose Island
634,41.951668,-87.65238,447000.0,Condo,
635,41.892014,-87.6236,175000.0,Condo,Near North Side
636,41.991497,-87.708305,106000.0,Condo,West Rogers Park
637,41.95774,-87.70603,188500.0,Condo,Irving Park
638,41.913242,-87.6856,314000.0,Condo,West Town
639,41.87629,-87.64172,260000.0,Condo,
640,41.968304,-87.77665,76000.0,Condo,Portage Park
641,41.845837,-87.683235,218000.0,Condo,Pilsen
642,41.88228,-87.625725,222500.0,Condo,Loop
643,41.991127,-87.66424,318500.0,Condo,Edgewater
644,41.87964,-87.640366,255000.0,Condo,
645,41.772263,-87.56875,50000.0,Condo,South Shore
646,41.859264,-87.62445,157000.0,Condo,Near South Side
647,41.90537,-87.66586,155500.0,Condo,Goose Island
648,41.891483,-87.61725,637500.0,Condo,Near North Side
649,41.856003,-87.62678,279000.0,Condo,Near South Side
650,41.796906,-87.714294,148000.0,Condo,West Elsdon
651,41.972916,-87.651634,76000.0,Condo,Uptown
652,41.887196,-87.61612,522000.0,Condo,Loop
653,41.91634,-87.63512,232500.0,Condo,Lincoln Park
654,41.93027,-87.65045,390000.0,Condo,DePaul
655,41.913094,-87.643135,735000.0,Condo,Lincoln Park
656,41.91795,-87.71071,90000.0,Condo,Logan Square
657,41.909126,-87.649895,660000.0,Condo,Near North Side
658,41.89455,-87.63521,218500.0,Condo,Near North Side
659,41.973473,-87.84526,115000.0,Condo,O'Hare
660,41.96325,-87.663345,130000.0,Condo,Uptown
661,41.89903,-87.61999,126000.0,Condo,Near North Side
662,41.978306,-87.69742,145000.0,Condo,Lincoln Square
663,42.003166,-87.66459,115000.0,Condo,Rogers Park
664,41.96905,-87.678474,232500.0,Condo,Ravenswood
665,41.992744,-87.654335,335000.0,Condo,
666,41.892124,-87.63607,815000.0,Condo,Near North Side
667,41.921463,-87.63692,225500.0,Condo,Lincoln Park
668,41.913296,-87.63494,539000.0,Condo,Lincoln Park
669,41.878345,-87.64208,180000.0,Condo,
670,41.942852,-87.65043,445000.0,Condo,
671,41.879524,-87.65244,258000.0,Condo,
672,41.841923,-87.64133,280000.0,Townhouse,Bridgeport
673,41.898575,-87.63236,1260000.0,Townhouse,Near North Side
674,41.89755,-87.6774,403500.0,Condo,Ukranian Village
675,41.98105,-87.65449,92000.0,Condo,Edgewater
676,41.93322,-87.63707,525000.0,Condo,
677,41.952366,-87.667915,872500.0,Townhouse,
678,42.006035,-87.66326,113500.0,Condo,Rogers Park
679,41.93563,-87.64939,425000.0,Condo,
680,41.91234,-87.68524,630000.0,Condo,West Town
681,41.99429,-87.65593,43000.0,Condo,Edgewater
682,41.774708,-87.77942,59000.0,Condo,Clearing
683,41.970024,-87.70387,125000.0,Condo,Albany Park
684,42.01555,-87.664024,100000.0,Condo,Rogers Park
685,41.975468,-87.6562,370000.0,Condo,Uptown
686,42.000824,-87.81247,135000.0,Condo,Edison Park
687,41.937645,-87.6549,365000.0,Condo,
688,41.897526,-87.67341,535000.0,Condo,Ukranian Village
689,41.890755,-87.641785,1274000.0,Townhouse,Goose Island
690,41.978012,-87.6902,76000.0,Condo,Lincoln Square
691,41.964638,-87.655205,200000.0,Condo,Uptown
692,41.892147,-87.615036,687500.0,Condo,Near North Side
693,41.88124,-87.66029,270000.0,Condo,
694,41.89781,-87.634926,500000.0,Condo,Near North Side
695,41.957535,-87.78784,179000.0,Condo,Dunning
696,41.94533,-87.66794,324500.0,Condo,
697,41.960808,-87.710976,254000.0,Condo,Irving Park
698,41.932205,-87.66506,730000.0,Condo,DePaul
699,41.93117,-87.64912,156500.0,Condo,DePaul
700,42.00737,-87.708046,95000.0,Condo,West Rogers Park
701,41.832314,-87.67368,280000.0,Townhouse,McKinley Park
702,42.01059,-87.67151,145000.0,Condo,Rogers Park
703,41.932205,-87.67602,424500.0,Condo,DePaul
704,41.891884,-87.64806,395000.0,Condo,Goose Island
705,41.90382,-87.68049,460000.0,Condo,Wicker Park
706,41.979435,-87.67776,247000.0,Condo,Lincoln Square
707,41.945904,-87.6515,435000.0,Condo,
708,41.895355,-87.62495,540000.0,Condo,Near North Side
709,41.879917,-87.64177,192000.0,Condo,
710,41.90422,-87.62738,220000.0,Condo,Near North Side
711,41.895355,-87.62495,912500.0,Condo,Near North Side
712,41.98604,-87.6546,123000.0,Condo,Edgewater
713,41.886562,-87.62159,235000.0,Condo,Loop
714,41.93322,-87.63707,270000.0,Condo,
715,41.91208,-87.6797,394000.0,Condo,Wicker Park
716,41.771313,-87.57037,147000.0,Condo,South Shore
717,41.967434,-87.77406,24000.0,Condo,Portage Park
718,41.92314,-87.711845,192000.0,Condo,Logan Square
719,41.897396,-87.639595,322000.0,Condo,Near North Side
720,41.93192,-87.65347,840000.0,Townhouse,DePaul
721,41.93563,-87.64939,295000.0,Condo,
722,41.892258,-87.62158,195000.0,Condo,Near North Side
723,41.944363,-87.649864,358000.0,Condo,
724,41.958042,-87.74272,354000.0,Townhouse,Irving Park
725,41.893578,-87.61511,850000.0,Condo,Near North Side
726,41.896416,-87.62385,485000.0,Condo,Near North Side
727,41.86869,-87.62538,439000.0,Condo,Loop
728,41.886562,-87.62159,400000.0,Condo,Loop
729,41.921776,-87.68293,185000.0,Condo,Bucktown
730,41.935863,-87.65432,860000.0,Condo,
731,41.920315,-87.656204,194000.0,Condo,DePaul
732,41.910683,-87.63632,805000.0,Condo,Near North Side
733,41.95568,-87.73205,130000.0,Condo,Irving Park
734,42.017727,-87.68148,135000.0,Condo,Rogers Park
735,41.89899,-87.63237,650000.0,Condo,Near North Side
736,41.91865,-87.696304,325000.0,Condo,Bucktown
737,41.942883,-87.66425,659000.0,Condo,
738,41.774284,-87.59433,112000.0,Condo,Woodlawn
739,42.02131,-87.66563,275000.0,Condo,Rogers Park
740,41.913193,-87.64314,487500.0,Condo,Lincoln Park
741,41.913143,-87.68768,342000.0,Condo,West Town
742,41.929283,-87.650475,361000.0,Condo,DePaul
743,41.891075,-87.638535,336000.0,Condo,Near North Side
744,41.93958,-87.639046,341000.0,Condo,
745,41.89813,-87.6216,508000.0,Condo,Near North Side
746,41.89077,-87.61482,472500.0,Condo,Near North Side
747,41.899406,-87.627235,445500.0,Condo,Near North Side
748,41.855804,-87.62783,320000.0,Condo,Near South Side
749,41.95136,-87.82665,198000.0,Townhouse,Dunning
750,41.933064,-87.806206,158000.0,Condo,Montclare
751,41.79587,-87.58298,147000.0,Condo,Hyde Park
752,41.944427,-87.64214,168000.0,Condo,
753,41.891865,-87.65662,450000.0,Condo,Goose Island
754,41.91554,-87.649315,570000.0,Condo,DePaul
755,41.900246,-87.62516,240000.0,Condo,Near North Side
756,41.886562,-87.62159,255500.0,Condo,Loop
757,41.993736,-87.68114,72500.0,Condo,West Rogers Park
758,41.89455,-87.63521,292500.0,Condo,Near North Side
759,42.009064,-87.68036,133000.0,Townhouse,Rogers Park
760,42.01743,-87.67742,96000.0,Townhouse,Rogers Park
761,41.88139,-87.65311,370000.0,Condo,
762,41.95651,-87.65273,295000.0,Condo,Uptown
763,41.93551,-87.66089,709000.0,Condo,
764,41.935867,-87.67124,950000.0,Townhouse,
765,41.891964,-87.640724,773000.0,Condo,Near North Side
766,41.937855,-87.65213,239000.0,Condo,
767,41.978012,-87.6902,67500.0,Condo,Lincoln Square
768,41.96016,-87.77288,100000.0,Condo,Portage Park
769,42.009216,-87.69528,66500.0,Condo,West Rogers Park
770,41.904263,-87.66469,320000.0,Condo,Goose Island
771,41.857758,-87.62376,326000.0,Condo,Near South Side
772,41.975945,-87.667496,255000.0,Condo,Uptown
773,41.94013,-87.65756,515000.0,Condo,
774,42.009556,-87.704994,130000.0,Condo,West Rogers Park
775,41.91339,-87.642,378500.0,Townhouse,Lincoln Park
776,41.98105,-87.65449,211000.0,Condo,Edgewater
777,41.86876,-87.62809,335000.0,Condo,Loop
778,41.90676,-87.64173,545000.0,Condo,Near North Side
779,41.900394,-87.66825,413000.0,Condo,Wicker Park
780,41.991356,-87.68004,258000.0,Condo,West Rogers Park
781,41.932636,-87.671394,475000.0,Condo,
782,41.976997,-87.65823,377000.0,Condo,Edgewater
783,41.899406,-87.627235,170000.0,Condo,Near North Side
784,41.778305,-87.59638,51000.0,Condo,Woodlawn
785,41.939827,-87.679436,436000.0,Condo,Roscoe Village
786,41.949398,-87.65013,385000.0,Condo,
787,41.994797,-87.66322,230000.0,Condo,Edgewater
788,41.9333,-87.63858,419500.0,Condo,
789,41.900845,-87.668465,390000.0,Condo,Wicker Park
790,41.96343,-87.75648,128000.0,Condo,Portage Park
791,41.990627,-87.66599,98000.0,Condo,Edgewater
792,42.017944,-87.6637,82000.0,Condo,Rogers Park
793,41.879524,-87.65244,255000.0,Condo,
794,41.98571,-87.666405,522500.0,Condo,Edgewater
795,41.89152,-87.61278,485000.0,Condo,Near North Side
796,41.97626,-87.84086,95000.0,Condo,O'Hare
797,41.91304,-87.66929,273000.0,Condo,Wicker Park
798,41.83462,-87.63919,468000.0,Townhouse,Bridgeport
799,41.754025,-87.72829,60000.0,Condo,West Lawn
800,41.908836,-87.69124,153000.0,Condo,West Town
801,42.006443,-87.659225,35000.0,Condo,Rogers Park
802,41.832977,-87.61851,255100.0,Townhouse,Douglas
803,41.91886,-87.651825,575000.0,Condo,DePaul
804,41.922737,-87.65696,295000.0,Townhouse,DePaul
805,41.93608,-87.6507,440000.0,Condo,
806,41.892258,-87.62158,375000.0,Condo,Near North Side
807,41.91485,-87.6529,335000.0,Condo,DePaul
808,41.899685,-87.61967,235000.0,Condo,Near North Side
809,42.0026,-87.66523,185000.0,Condo,Rogers Park
810,41.887196,-87.61612,450000.0,Condo,Loop
811,41.91227,-87.635506,245000.0,Condo,Lincoln Park
812,41.965973,-87.691475,301000.0,Condo,Ravenswood
813,41.90155,-87.63184,370000.0,Condo,Near North Side
814,41.952488,-87.72557,300000.0,Condo,Irving Park
815,41.942936,-87.65174,687000.0,Condo,
816,41.92071,-87.70881,380000.0,Condo,Logan Square
817,41.88124,-87.66029,340000.0,Condo,
818,41.897903,-87.62069,480000.0,Condo,Near North Side
819,41.909836,-87.64008,534000.0,Condo,Near North Side
820,41.879524,-87.65244,425000.0,Condo,
821,41.992725,-87.65497,67500.0,Condo,Edgewater
822,41.974804,-87.6522,101500.0,Condo,Uptown
823,41.87629,-87.64172,217500.0,Condo,
824,41.954315,-87.69175,292000.0,Condo,North Center
825,41.89656,-87.66691,485000.0,Condo,Goose Island
826,41.92706,-87.643684,635000.0,Condo,Lincoln Park
827,41.907135,-87.6305,20000.0,Condo,Near North Side
828,41.898796,-87.67743,215000.0,Condo,Ukranian Village
829,41.86804,-87.62899,552500.0,Condo,Loop
830,41.976147,-87.68994,60000.0,Condo,Lincoln Square
831,41.909126,-87.649895,362000.0,Condo,Near North Side
832,41.930897,-87.67544,313000.0,Condo,DePaul
833,41.889843,-87.617424,1037000.0,Townhouse,Near North Side
834,41.897957,-87.668884,575000.0,Condo,Goose Island
835,41.928925,-87.705315,415000.0,Condo,Logan Square
836,41.949047,-87.644264,157500.0,Condo,
837,41.91286,-87.68558,602500.0,Condo,West Town
838,41.96415,-87.67134,293500.0,Condo,Ravenswood
839,41.893105,-87.61702,315000.0,Condo,Near North Side
840,41.808052,-87.59758,350000.0,Townhouse,Kenwood
841,41.921375,-87.637535,437500.0,Condo,Lincoln Park
842,41.933704,-87.68704,379000.0,Townhouse,Bucktown
843,41.97911,-87.66206,635000.0,Townhouse,Edgewater
844,41.880573,-87.656555,567500.0,Condo,
845,41.961914,-87.65925,172000.0,Condo,Uptown
846,41.9595,-87.70731,82000.0,Condo,Irving Park
847,41.918804,-87.63699,500000.0,Condo,Lincoln Park
848,41.870872,-87.62807,270000.0,Condo,Loop
849,41.88501,-87.61481,350000.0,Condo,Loop
850,41.691616,-87.71466,426000.0,Condo,Mount Greenwood
851,41.89257,-87.66942,472500.0,Condo,Goose Island
852,41.90121,-87.62804,143000.0,Condo,Near North Side
853,41.95965,-87.70662,150000.0,Condo,Irving Park
854,41.901337,-87.62888,515000.0,Condo,Near North Side
855,41.89455,-87.63521,211500.0,Condo,Near North Side
856,41.879787,-87.62563,372500.0,Condo,Loop
857,41.97674,-87.733635,172500.0,Condo,North Park
858,41.932205,-87.67602,410000.0,Condo,DePaul
859,41.93975,-87.65446,177000.0,Condo,
860,41.891483,-87.61725,245000.0,Condo,Near North Side
861,41.9465,-87.68565,155000.0,Condo,North Center
862,41.939236,-87.68416,420000.0,Condo,Roscoe Village
863,41.93194,-87.665184,710000.0,Condo,DePaul
864,41.89781,-87.634926,458500.0,Condo,Near North Side
865,41.89826,-87.62069,192000.0,Condo,Near North Side
866,41.955723,-87.7366,235000.0,Condo,Irving Park
867,41.96589,-87.70623,201000.0,Condo,Albany Park
868,41.80074,-87.60185,192500.0,Condo,Hyde Park
869,41.954105,-87.648476,258000.0,Condo,
870,41.931458,-87.666534,515000.0,Condo,DePaul
871,42.015602,-87.6808,102500.0,Condo,Rogers Park
872,41.89341,-87.640755,367000.0,Condo,Near North Side
873,41.948,-87.64602,100000.0,Condo,
874,41.938015,-87.64191,450000.0,Condo,
875,41.90207,-87.62483,1500000.0,Condo,Near North Side
876,41.991524,-87.67944,72500.0,Condo,West Rogers Park
877,41.76688,-87.56897,41000.0,Condo,South Shore
878,41.906353,-87.627014,485000.0,Condo,Near North Side
879,41.879173,-87.681885,120000.0,Condo,
880,41.89532,-87.62647,404000.0,Condo,Near North Side
881,41.90033,-87.61995,610000.0,Condo,Near North Side
882,41.922882,-87.64658,305000.0,Condo,Lincoln Park
883,41.92056,-87.65309,240000.0,Condo,DePaul
884,41.720062,-87.56079,48000.0,Townhouse,Jeffrey Manor
885,41.928783,-87.65145,305000.0,Condo,DePaul
886,41.878887,-87.64879,302500.0,Condo,
887,41.973747,-87.66107,473000.0,Condo,Uptown
888,41.89532,-87.62647,330000.0,Condo,Near North Side
889,41.954136,-87.64594,139000.0,Condo,
890,41.95074,-87.64532,550000.0,Condo,
891,41.961914,-87.65925,216500.0,Condo,Uptown
892,41.762638,-87.59036,32000.0,Condo,South Shore
893,41.89314,-87.62934,446500.0,Condo,Near North Side
894,41.899685,-87.61967,283000.0,Condo,Near North Side
895,41.906925,-87.63233,180000.0,Condo,Near North Side
896,41.86713,-87.622215,1309000.0,Condo,Near South Side
897,41.88136,-87.654526,730000.0,Condo,
898,41.909016,-87.62657,617500.0,Condo,Near North Side
899,41.897903,-87.62069,181500.0,Condo,Near North Side
900,41.966633,-87.67806,300000.0,Condo,Ravenswood
901,41.890617,-87.66526,406000.0,Townhouse,Goose Island
902,41.96503,-87.67136,432000.0,Condo,Ravenswood
903,41.954292,-87.64716,115000.0,Condo,
904,41.97632,-87.84199,85000.0,Condo,O'Hare
905,41.987232,-87.654686,83000.0,Condo,Edgewater
906,41.896236,-87.62347,775000.0,Condo,Near North Side
907,41.892445,-87.615166,265000.0,Condo,Near North Side
908,41.960136,-87.64769,152500.0,Condo,Uptown
909,41.940544,-87.65253,440000.0,Condo,
910,41.942944,-87.65123,530000.0,Condo,
911,41.994385,-87.654655,93500.0,Condo,
912,41.88971,-87.63605,460000.0,Condo,Near North Side
913,41.931263,-87.67547,415000.0,Condo,DePaul
914,41.944588,-87.648094,248000.0,Condo,
915,41.932426,-87.685074,335000.0,Condo,Bucktown
